Gmt time,Open,High,Low,Close,Volume
25.05.2020 21:00:00.000,8975,9067,8752,8917,535741.579
26.05.2020 21:00:00.000,8917,9278,8861,9223,587165.3487000001
27.05.2020 21:00:00.000,9226,9587,9116,9505,597605.7024
28.05.2020 21:00:00.000,9506,9681,9389,9477,662958.0211000001
31.05.2020 21:00:00.000,9565,9751,9443,9737,730021.6118
01.06.2020 21:00:00.000,9738,10440,9333,9579,583473.7552
02.06.2020 21:00:00.000,9579,9698,9450,9642,310515.4279
03.06.2020 21:00:00.000,9643,9940,9509,9842,268137.4426
04.06.2020 21:00:00.000,9842,9916,9645,9775,281866.24809999997
07.06.2020 21:00:00.000,9786,9855,9704,9760,135315.9254
08.06.2020 21:00:00.000,9762,9937,9624,9808,118489.75390000001
09.06.2020 21:00:00.000,9808,10059,9751,9924,137727.0535
10.06.2020 21:00:00.000,9924,10025,9123,9396,257408.5175
11.06.2020 21:00:00.000,9396,9602,9287,9523,166608.61639999997
14.06.2020 21:00:00.000,9440,9541,8958,9541,312446.1596
15.06.2020 21:00:00.000,9541,9646,9441,9552,255270.6473
16.06.2020 21:00:00.000,9554,9611,9290,9430,226040.62610000002
17.06.2020 21:00:00.000,9430,9535,9361,9396,193415.9642
18.06.2020 21:00:00.000,9396,9483,9290,9374,320222.4653999999
21.06.2020 21:00:00.000,9368,9722,9328,9704,249505.20829999994
22.06.2020 21:00:00.000,9704,9840,9635,9690,162804.55199999997
23.06.2020 21:00:00.000,9690,9720,9252,9347,233814.3784
24.06.2020 21:00:00.000,9348,9373,9045,9333,362887.4053
25.06.2020 21:00:00.000,9334,9391,9085,9247,371036.6529999999
28.06.2020 21:00:00.000,9168,9251,9075,9239,154285.8297
29.06.2020 21:00:00.000,9239,9290,9117,9205,150523.2664
30.06.2020 21:00:00.000,9205,9356,9149,9297,167129.071
01.07.2020 21:00:00.000,9297,9322,8997,9139,247772.7356
02.07.2020 21:00:00.000,9139,9209,9109,9147,95610.81439999999
04.07.2020 21:00:00.000,9089,9103,9089,9095,21.489
05.07.2020 21:00:00.000,9067,9409,8985,9335,202349.77900000004
06.07.2020 21:00:00.000,9334,9436,9264,9314,113061.4433
07.07.2020 21:00:00.000,9314,9530,9288,9490,136578.5276
08.07.2020 21:00:00.000,9490,9528,9214,9296,151839.18469999998
09.07.2020 21:00:00.000,9297,9314,9182,9289,104347.45350000002
11.07.2020 21:00:00.000,9320,9322,9306,9307,38.918
12.07.2020 21:00:00.000,9291,9399,9255,9309,858.8079999999999
13.07.2020 21:00:00.000,9302,9338,9170,9332,365.261
14.07.2020 21:00:00.000,9332,9335,9215,9272,308.23400000000004
15.07.2020 21:00:00.000,9269,9287,9091,9162,398.271
16.07.2020 21:00:00.000,9161,9240,9136,9224,287.94199999999995
18.07.2020 21:00:00.000,9187,9197,9174,9190,44.544
19.07.2020 21:00:00.000,9232,9294,9194,9235,361.32800000000015
20.07.2020 21:00:00.000,9233,9495,9211,9438,459.46199999999993
21.07.2020 21:00:00.000,9435,9456,9343,9437,307.182
22.07.2020 21:00:00.000,9434,9735,9428,9649,460.02199999999993
23.07.2020 21:00:00.000,9650,9681,9535,9651,396.76099999999997
25.07.2020 21:00:00.000,10073,10074,10017,10036,83.868
26.07.2020 21:00:00.000,9941,10997,9934,10942,1864.539
27.07.2020 21:00:00.000,10941,11455,10642,11035,3007.2999999999997
28.07.2020 21:00:00.000,11048,11351,10904,11278,2030.6710000000003
29.07.2020 21:00:00.000,11278,11404,10896,11207,1371.4859999999999
30.07.2020 21:00:00.000,11214,11511,11034,11380,2009.3579999999997
31.07.2020 21:00:00.000,11684,11912,11629,11894,319.812
01.08.2020 21:00:00.000,11311,11329,11022,11165,211.903
02.08.2020 21:00:00.000,11149,11530,11012,11430,2166.89
03.08.2020 21:00:00.000,11450,11473,11088,11270,2505.7989999999995
04.08.2020 21:00:00.000,11274,11777,11159,11743,2573.7039999999997
05.08.2020 21:00:00.000,11757,11968,11602,11909,2685.8980000000006
06.08.2020 21:00:00.000,11921,11969,11406,11563,2619.966
09.08.2020 21:00:00.000,11733,12135,11578,11918,2578.5259999999994
10.08.2020 21:00:00.000,11917,11998,11189,11269,2417.3500000000004
11.08.2020 21:00:00.000,11253,11677,11187,11624,2956.02
12.08.2020 21:00:00.000,11622,11719,11336,11668,2599.705
13.08.2020 21:00:00.000,11707,11918,11673,11873,1432.0110000000002
16.08.2020 21:00:00.000,11908,12528,11834,12386,1822.8680000000002
17.08.2020 21:00:00.000,12384,12467,11889,12089,1648.5780000000002
18.08.2020 21:00:00.000,12084,12152,11640,11774,1385.19
19.08.2020 21:00:00.000,11776,11948,11734,11922,1062.842
20.08.2020 21:00:00.000,11920,11950,11670,11735,884.763
21.08.2020 21:00:00.000,11629,11667,11610,11665,359.03
22.08.2020 21:00:00.000,11599,11614,11584,11591,155.49
23.08.2020 21:00:00.000,11727,11881,11655,11791,658.645
24.08.2020 21:00:00.000,11781,11844,11177,11323,1050.258
25.08.2020 21:00:00.000,11336,11600,11315,11569,1065.2430000000002
26.08.2020 21:00:00.000,11569,11652,11186,11323,1134.798
27.08.2020 21:00:00.000,11322,11606,11312,11568,715.366
28.08.2020 21:00:00.000,11524,11599,11496,11579,156.413
29.08.2020 21:00:00.000,11627,11667,11622,11664,179.475
30.08.2020 21:00:00.000,11694,11834,11636,11738,363.069
31.08.2020 21:00:00.000,11733,12117,11602,12076,774.301
01.09.2020 21:00:00.000,12070,12109,11214,11408,928.0339999999999
02.09.2020 21:00:00.000,11408,11484,10523,10809,2297.071
03.09.2020 21:00:00.000,10809,10820,9944,10630,3941.1029999999996
04.09.2020 21:00:00.000,10630,10664,9883,10115,4464.468
05.09.2020 21:00:00.000,10115,10324,9987,10263,4309.54
06.09.2020 21:00:00.000,10349,10372,9908,10176,2384.678
07.09.2020 21:00:00.000,10178,10467,9951,10041,2487.934
08.09.2020 21:00:00.000,10035,10373,9877,10285,2121.9860000000003
09.09.2020 21:00:00.000,10285,10515,10205,10328,1334.7910000000002
10.09.2020 21:00:00.000,10328,10407,10230,10355,505.522
11.09.2020 21:00:00.000,10355,10504,10302,10464,806.426
12.09.2020 21:00:00.000,10466,10604,10235,10340,783.6309999999999
13.09.2020 21:00:00.000,10341,10781,10276,10715,874.088
14.09.2020 21:00:00.000,10717,10960,10640,10890,949.003
15.09.2020 21:00:00.000,10890,11121,10690,11023,883.4670000000001
16.09.2020 21:00:00.000,11024,11068,10769,10962,857.513
17.09.2020 21:00:00.000,10962,11064,10840,10913,636.751
18.09.2020 21:00:00.000,10913,11202,10907,11117,949.2439999999999
19.09.2020 21:00:00.000,11117,11119,10791,10881,1061.4969999999998
20.09.2020 21:00:00.000,10882,11017,10314,10505,1049.492
21.09.2020 21:00:00.000,10505,10555,10381,10540,843.576
22.09.2020 21:00:00.000,10540,10598,10161,10248,837.546
23.09.2020 21:00:00.000,10248,10737,10218,10654,917.4150000000001
24.09.2020 21:00:00.000,10654,10818,10577,10744,820.236
25.09.2020 21:00:00.000,10744,10852,10685,10746,1080.3918
26.09.2020 21:00:00.000,10748,10828,10619,10751,1185.2369999999999
27.09.2020 21:00:00.000,10752,10972,10733,10895,734.7620000000001
28.09.2020 21:00:00.000,10895,10917,10657,10781,668.4319999999999
29.09.2020 21:00:00.000,10783,10888,10686,10732,680.6259999999999
30.09.2020 21:00:00.000,10732,10948,10466,10633,673.4960000000001
01.10.2020 21:00:00.000,10633,10687,10405,10572,836.5160000000001
02.10.2020 21:00:00.000,10572,10626,10495,10597,836.0680000000001
03.10.2020 21:00:00.000,10597,10721,10553,10676,895.8979999999999
04.10.2020 21:00:00.000,10676,10799,10645,10766,498.726
05.10.2020 21:00:00.000,10766,10825,10551,10572,636.613
06.10.2020 21:00:00.000,10573,10704,10553,10685,680.175
07.10.2020 21:00:00.000,10688,10982,10559,10920,667.8709999999999
08.10.2020 21:00:00.000,10920,11134,10858,11069,643.6349999999999
09.10.2020 21:00:00.000,11069,11521,11054,11393,716.331
10.10.2020 21:00:00.000,11394,11465,11294,11355,718.639
11.10.2020 21:00:00.000,11358,11619,11209,11592,793.118
12.10.2020 21:00:00.000,11593,11749,11334,11460,897.0100000000001
13.10.2020 21:00:00.000,11460,11577,11323,11416,696.7700000000001
14.10.2020 21:00:00.000,11416,11636,11279,11569,674.086
15.10.2020 21:00:00.000,11569,11570,11234,11345,795.712
16.10.2020 21:00:00.000,11345,11429,11294,11378,523.334
17.10.2020 21:00:00.000,11381,11520,11364,11469,391.30199999999996
18.10.2020 21:00:00.000,11472,11854,11439,11758,696.8239999999998
19.10.2020 21:00:00.000,11760,12073,11710,11926,1065.545
20.10.2020 21:00:00.000,11932,12937,11910,12878,1423.2589999999998
21.10.2020 21:00:00.000,12884,13259,12722,13147,1345.969
22.10.2020 21:00:00.000,13147,13221,12756,12970,1238.317
23.10.2020 21:00:00.000,12970,13198,12914,13135,625.305
24.10.2020 21:00:00.000,13135,13379,12930,13062,634.838
25.10.2020 21:00:00.000,13060,13267,12807,13042,1179.153
26.10.2020 21:00:00.000,13042,13780,13023,13641,1344.1009999999997
27.10.2020 21:00:00.000,13641,13878,12923,13234,1807.5829999999999
28.10.2020 21:00:00.000,13234,13670,13011,13507,1537.857
29.10.2020 21:00:00.000,13507,13698,13152,13666,1799.1290000000001
30.10.2020 21:00:00.000,13666,14095,13461,13872,1555.3329999999999
31.10.2020 21:00:00.000,13873,13921,13654,13846,1369.9629999999997
01.11.2020 22:00:00.000,13846,13862,13240,13642,1697.785
02.11.2020 22:00:00.000,13649,13824,13318,13762,1730.9819999999997
03.11.2020 22:00:00.000,13769,14290,13561,14030,1897.876
04.11.2020 22:00:00.000,14030,15326,14030,15259,2129.8019999999997
05.11.2020 22:00:00.000,15259,15986,15221,15581,2385.073
06.11.2020 22:00:00.000,15584,15802,14380,14863,1889.4030000000002
07.11.2020 22:00:00.000,14868,15677,14710,15365,1304.9479999999999
08.11.2020 22:00:00.000,15365,15868,14843,15410,2033.0460000000003
09.11.2020 22:00:00.000,15414,15501,15121,15413,1859.215
10.11.2020 22:00:00.000,15415,16012,15316,15854,1797.6699999999998
11.11.2020 22:00:00.000,15867,16234,15491,16179,1980.4819999999997
12.11.2020 22:00:00.000,16179,16511,15997,16324,1965.7720000000002
13.11.2020 22:00:00.000,16326,16408,15749,16024,1737.333
14.11.2020 22:00:00.000,16024,16189,15848,15880,1368.964
15.11.2020 22:00:00.000,15880,16910,15819,16727,1866.9602999999995
16.11.2020 22:00:00.000,16732,17884,16591,17655,2358.9259999999995
17.11.2020 22:00:00.000,17655,18500,17255,17806,2809.8860000000004
18.11.2020 22:00:00.000,17813,18201,17380,17965,2572.9909999999995
19.11.2020 22:00:00.000,17981,18843,17745,18617,2435.959
20.11.2020 22:00:00.000,18616,19003,18375,18688,1992.8249999999996
21.11.2020 22:00:00.000,18688,18783,17649,18614,2229.5630000000006
22.11.2020 22:00:00.000,18619,18799,18031,18445,2480.1530000000002
23.11.2020 22:00:00.000,18452,19459,18087,18965,2688.1319999999996
24.11.2020 22:00:00.000,18965,19519,18663,18902,1800.9900000000002
25.11.2020 22:00:00.000,18902,18949,16242,17077,2970.154
26.11.2020 22:00:00.000,17077,17488,16459,17032,2466.3039999999996
27.11.2020 22:00:00.000,17032,17916,16902,17787,1747.2928000000002
28.11.2020 22:00:00.000,17795,18372,17565,18294,1779.2559999999999
29.11.2020 22:00:00.000,18294,19885,18108,19403,2496.6975
30.11.2020 22:00:00.000,19403,19938,18154,19080,3315.607
01.12.2020 22:00:00.000,19083,19362,18364,19178,3085.0971999999997
02.12.2020 22:00:00.000,19179,19641,18910,19488,2035.5040000000004
03.12.2020 22:00:00.000,19494,19580,18730,18849,2002.2569999999998
04.12.2020 22:00:00.000,18849,19206,18542,19046,2304.7660000000005
05.12.2020 22:00:00.000,19056,19370,18906,19271,1569.5100000000002
06.12.2020 22:00:00.000,19292,19452,18933,19107,1678.056
07.12.2020 22:00:00.000,19119,19322,18643,18796,1701.053
08.12.2020 22:00:00.000,18796,18856,17666,18546,2095.3540000000003
09.12.2020 22:00:00.000,18547,18667,17933,18371,1705.4679999999998
10.12.2020 22:00:00.000,18375,18421,17613,18126,2456.103
11.12.2020 22:00:00.000,18125,18878,18099,18826,1728.7600000000002
12.12.2020 22:00:00.000,18825,19435,18753,19203,1923.8660000000002
13.12.2020 22:00:00.000,19209,19360,19005,19224,1946.8380000000002
14.12.2020 22:00:00.000,19235,19585,19078,19451,1727.3499999999997
15.12.2020 22:00:00.000,19459,21326,19324,21237,2326.499
16.12.2020 22:00:00.000,21241,23756,21233,22814,5122.8049999999985
17.12.2020 22:00:00.000,22814,23306,22387,22932,4012.344
18.12.2020 22:00:00.000,22942,24195,22805,24021,2779.571
19.12.2020 22:00:00.000,24034,24321,23136,23444,3749.4
20.12.2020 22:00:00.000,23445,24141,21967,23174,4023.3320000000003
21.12.2020 22:00:00.000,23175,23643,22412,23467,4562.638
22.12.2020 22:00:00.000,23476,24106,22836,23324,4499.505000000001
23.12.2020 22:00:00.000,23324,23580,22661,23434,4655.116000000001
24.12.2020 22:00:00.000,23434,24671,23410,24441,4758.537000000002
25.12.2020 22:00:00.000,24441,26822,24392,26688,4184.097
26.12.2020 22:00:00.000,26688,28394,25814,26403,4966.389000000001
27.12.2020 22:00:00.000,26404,27487,26110,26623,4583.665
28.12.2020 22:00:00.000,26623,27209,25873,26922,4045.009
29.12.2020 22:00:00.000,26922,29020,26922,28934,4824.016
30.12.2020 22:00:00.000,28934,29326,27989,29020,3888.468999999999
01.01.2021 22:00:00.000,29275,33352,29069,31732,3288.5350000000003
02.01.2021 22:00:00.000,31743,34797,31484,33622,5493.572999999999
03.01.2021 22:00:00.000,33622,33693,27952,31066,5757.740000000001
04.01.2021 22:00:00.000,31066,34304,29976,33834,5662.249999999999
05.01.2021 22:00:00.000,33842,36561,33401,35968,5450.441000000001
06.01.2021 22:00:00.000,35969,40423,35820,39767,6188.87
07.01.2021 22:00:00.000,39766,42019,36636,40101,5625.022000000001
08.01.2021 22:00:00.000,40104,41479,38831,40899,6581.471
09.01.2021 22:00:00.000,40896,41486,34939,38101,6033.4116
10.01.2021 22:00:00.000,38065,39076,30340,34012,5913.066000000001
11.01.2021 22:00:00.000,34068,36644,32556,34750,2527.3619999999996
12.01.2021 22:00:00.000,34750,37437,32395,37321,2342.3650000000002
13.01.2021 22:00:00.000,37323,40135,36816,38812,1877.0230000000004
14.01.2021 22:00:00.000,38806,39730,34434,36288,51530853.752
15.01.2021 22:00:00.000,36286,37971,35576,35969,94153055.90839998
16.01.2021 22:00:00.000,35970,36868,33884,36570,82017569.3359
17.01.2021 22:00:00.000,36598,37455,34807,36258,99869181.2742
18.01.2021 22:00:00.000,36258,37882,36104,36508,99394226.6844
19.01.2021 22:00:00.000,36508,36815,33435,34934,108927303.2227
20.01.2021 22:00:00.000,34930,35699,31009,31234,103546238.1592
21.01.2021 22:00:00.000,31238,33883,28830,33354,153363564.0871
22.01.2021 22:00:00.000,33353,33655,31468,32397,77863772.70500003
23.01.2021 22:00:00.000,32394,33109,30987,31974,67259045.77640001
24.01.2021 22:00:00.000,31975,34906,31725,32742,1340.593
25.01.2021 22:00:00.000,32661,32858,30873,32046,1972.4299999999996
26.01.2021 22:00:00.000,32040,32968,29257,31030,3656.2530000000006
27.01.2021 22:00:00.000,31029,33365,29926,33276,3650.886999999999
28.01.2021 22:00:00.000,33276,38655,32024,34664,3445.227999999999
29.01.2021 22:00:00.000,34656,35384,32884,34726,972.618
30.01.2021 22:00:00.000,34726,34823,32236,32635,832.9409999999999
31.01.2021 22:00:00.000,32687,34732,32363,33692,2477.4289999999996
01.02.2021 22:00:00.000,33692,36034,33482,35716,2618.416
02.02.2021 22:00:00.000,35716,37482,35432,37324,2736.531
03.02.2021 22:00:00.000,37325,38774,36247,37714,2753.689
04.02.2021 22:00:00.000,37713,38378,36658,37887,2244.5
05.02.2021 22:00:00.000,37887,41021,37750,40120,1145.9740000000002
06.02.2021 22:00:00.000,40117,40537,37435,38624,1286.0909999999997
07.02.2021 22:00:00.000,38624,44832,38092,44777,1807.3030000000003
08.02.2021 22:00:00.000,44777,48234,44354,47383,2025.634
09.02.2021 22:00:00.000,47302,47382,43787,45089,1768.4349999999997
10.02.2021 22:00:00.000,45014,48717,44080,46974,1465.639
11.02.2021 22:00:00.000,46962,48940,46316,48003,1743.2549999999999
12.02.2021 22:00:00.000,48004,48251,46338,47232,1440.029
13.02.2021 22:00:00.000,47231,49740,46992,48919,1320.196
14.02.2021 22:00:00.000,48919,49372,45941,48256,1787.5389999999998
15.02.2021 22:00:00.000,48259,50617,47112,48631,1752.7989999999998
16.02.2021 22:00:00.000,48631,52677,48572,52435,1825.2099999999998
17.02.2021 22:00:00.000,52435,52587,50909,52087,1238.7689999999998
18.02.2021 22:00:00.000,52087,56363,50796,55687,1420.467
19.02.2021 22:00:00.000,55691,57548,55124,56579,1003.24
20.02.2021 22:00:00.000,56581,58401,54073,57410,1742.5439999999999
21.02.2021 22:00:00.000,57420,57705,47694,54980,2251.3500000000004
22.02.2021 22:00:00.000,54980,55061,44957,48012,3061.274000000001
23.02.2021 22:00:00.000,48003,51450,47069,48810,2437.5609999999997
24.02.2021 22:00:00.000,48812,52109,48082,48116,2080.752
25.02.2021 22:00:00.000,48118,48866,44197,45724,2591.153
26.02.2021 22:00:00.000,45724,48398,45133,46898,1517.6700000000005
27.02.2021 22:00:00.000,46897,46904,43084,45289,2470.569
28.02.2021 22:00:00.000,45304,49556,44921,48905,1965.315
01.03.2021 22:00:00.000,48906,50280,47124,47494,1596.6770000000001
02.03.2021 22:00:00.000,47493,52676,47422,50986,1580.4410000000003
03.03.2021 22:00:00.000,50986,51834,47542,47968,1918.3619999999996
04.03.2021 22:00:00.000,47975,49503,46326,49105,1776.2699999999998
05.03.2021 22:00:00.000,49105,49434,47143,48646,1260.122
06.03.2021 22:00:00.000,48646,51398,48561,50158,1451.002
07.03.2021 22:00:00.000,50138,52023,49374,51930,1600.9219999999998
08.03.2021 22:00:00.000,51930,54861,51478,54363,1457.7300000000002
09.03.2021 22:00:00.000,54361,57412,53083,56979,1625.111
10.03.2021 22:00:00.000,56979,57944,54330,57660,1680.4709999999998
11.03.2021 22:00:00.000,57659,58181,55098,57016,1552.8700000000003
12.03.2021 22:00:00.000,57017,61819,56152,60332,1910.6280000000004
13.03.2021 22:00:00.000,61127,61721,60570,60995,453.97900000000004
14.03.2021 21:00:00.000,60308,60777,54743,56461,1850.3630000000003
15.03.2021 21:00:00.000,56463,56984,53300,56435,1816.3060000000003
16.03.2021 21:00:00.000,56436,58352,54194,57803,1565.8129999999996
17.03.2021 21:00:00.000,57802,60107,57071,57544,1532.31
18.03.2021 21:00:00.000,57544,59490,56334,58458,1388.5140000000001
19.03.2021 21:00:00.000,58455,59916,57900,58595,884.902
20.03.2021 21:00:00.000,58596,58866,55590,57865,1301.6399999999999
21.03.2021 21:00:00.000,57865,58462,54277,54605,1476.529
22.03.2021 21:00:00.000,54602,55878,53040,54496,1597.0430000000001
23.03.2021 21:00:00.000,54498,57248,53238,54100,1605.4210000000005
24.03.2021 21:00:00.000,54099,54260,50485,52038,2055.106
25.03.2021 21:00:00.000,52045,54330,51279,54052,1520.7310000000002
26.03.2021 21:00:00.000,54056,56314,54047,55941,968.8559999999999
27.03.2021 21:00:00.000,55941,56640,54751,54888,1145.728
28.03.2021 21:00:00.000,54900,58437,54859,57296,1505.4509999999998
29.03.2021 21:00:00.000,57289,59444,57080,58715,1345.0369999999996
30.03.2021 21:00:00.000,58713,59840,56926,59005,1446.739
31.03.2021 21:00:00.000,59005,59521,57980,58905,1344.0649999999996
01.04.2021 21:00:00.000,58906,60117,58504,58722,1070.788
02.04.2021 21:00:00.000,58716,59830,57889,58095,548.969
03.04.2021 21:00:00.000,58114,58542,56545,58095,817.2529999999999
04.04.2021 21:00:00.000,58093,59262,56861,58849,1091.7830000000001
05.04.2021 21:00:00.000,58852,59506,57417,58290,1114.858
06.04.2021 21:00:00.000,58293,58681,55502,56248,1656.203
07.04.2021 21:00:00.000,56248,58189,55747,57715,1027.089
08.04.2021 21:00:00.000,57716,58920,57493,58377,950.914
09.04.2021 21:00:00.000,58375,61223,57917,58618,813.5810000000001
10.04.2021 21:00:00.000,58618,60707,58523,59710,905.9279999999999
11.04.2021 21:00:00.000,59707,61259,59447,60023,1075.417
12.04.2021 21:00:00.000,60019,63782,59788,63246,1603.6409999999998
13.04.2021 21:00:00.000,63246,64899,61368,62433,1817.7580000000003
14.04.2021 21:00:00.000,62434,63677,62082,63455,1624.4989999999996
15.04.2021 21:00:00.000,63456,63843,60090,62056,1714.7189999999998
16.04.2021 21:00:00.000,62059,62617,59762,60886,768.111
17.04.2021 21:00:00.000,60920,61019,52354,56265,1475.938
18.04.2021 21:00:00.000,56338,57611,54324,56243,2049.4659999999994
19.04.2021 21:00:00.000,56257,57119,53460,56841,1887.3550000000007
20.04.2021 21:00:00.000,56841,57139,54376,55039,1627.577
21.04.2021 21:00:00.000,55050,55497,51529,51631,1926.2920000000001
22.04.2021 21:00:00.000,51625,52252,47573,50621,2270.8440000000005
23.04.2021 21:00:00.000,50623,51275,48795,51023,1265.5079999999998
24.04.2021 21:00:00.000,51019,51089,48041,48167,1441.817
25.04.2021 21:00:00.000,48167,54425,47109,53305,1847.167
26.04.2021 21:00:00.000,53305,55397,52689,55235,1653.1469999999997
27.04.2021 21:00:00.000,55254,56502,53921,54485,1714.094
28.04.2021 21:00:00.000,54498,55235,52410,53033,1423.3929999999998
29.04.2021 21:00:00.000,53035,57411,52861,56870,1465.449
30.04.2021 21:00:00.000,56875,58583,56783,57742,775.173
01.05.2021 21:00:00.000,57738,58012,56150,57083,937.9660000000001
02.05.2021 21:00:00.000,57083,58998,56314,56850,1434.54
03.05.2021 21:00:00.000,56850,57524,53309,54817,1913.404
04.05.2021 21:00:00.000,54817,57979,53008,56944,1731.344
05.05.2021 21:00:00.000,56945,58432,55332,56000,1587.1429999999998
06.05.2021 21:00:00.000,56000,58735,55341,57735,1834.9140000000002
07.05.2021 21:00:00.000,57738,59560,56874,59030,972.7710000000002
08.05.2021 21:00:00.000,59060,59312,56346,57965,1037.071
09.05.2021 21:00:00.000,57965,59610,53759,55342,1823.98
10.05.2021 21:00:00.000,55360,56965,54549,56944,2050.7720000000004
11.05.2021 21:00:00.000,56955,58032,53620,54520,1841.2849999999999
12.05.2021 21:00:00.000,54527,54829,46007,49356,2432.5060000000003
13.05.2021 21:00:00.000,49357,51577,48490,49241,2012.1279999999997
14.05.2021 21:00:00.000,49239,50760,47011,48293,1413.814
15.05.2021 21:00:00.000,48290,49823,43898,44118,1969.1580000000001
16.05.2021 21:00:00.000,44117,46679,42158,44862,2755.274
17.05.2021 21:00:00.000,44862,45868,42456,43335,2419.023
18.05.2021 21:00:00.000,43335,43610,30015,38387,2554.3529999999996
19.05.2021 21:00:00.000,38388,42550,35038,40097,2922.7780000000002
20.05.2021 21:00:00.000,40122,42280,35252,35306,2844.277
21.05.2021 21:00:00.000,35282,38901,33598,38124,2093.438
22.05.2021 21:00:00.000,38124,38413,31183,33741,3060.963
23.05.2021 21:00:00.000,33725,39935,33711,39051,2904.524
24.05.2021 21:00:00.000,39051,39866,36539,37688,2999.079
25.05.2021 21:00:00.000,37700,40896,37509,38794,2439.207
26.05.2021 21:00:00.000,38794,40408,37246,38517,2091.698
27.05.2021 21:00:00.000,38541,39228,35188,35266,2513.901
28.05.2021 21:00:00.000,35269,37348,33714,34316,1103.9109999999998
29.05.2021 21:00:00.000,34311,36517,33483,36115,2549.2429999999995
30.05.2021 21:00:00.000,36115,37524,34245,36734,2555.0700000000006
31.05.2021 21:00:00.000,36733,37941,35752,36368,2498.787
01.06.2021 21:00:00.000,36368,38268,35982,37792,1678.002
02.06.2021 21:00:00.000,37798,39523,37247,38751,1937.8569999999997
03.06.2021 21:00:00.000,38751,39312,35631,37105,1998.788
04.06.2021 21:00:00.000,37105,37963,35362,35898,1725.133
05.06.2021 21:00:00.000,35898,36506,34904,36019,2189.53
06.06.2021 21:00:00.000,36019,36833,34096,34492,1614.9070000000002
07.06.2021 21:00:00.000,34492,34667,31066,33673,2251.1110000000003
08.06.2021 21:00:00.000,33676,36968,32462,36435,2495.6819999999993
09.06.2021 21:00:00.000,36435,38426,35863,36524,2364.0319999999997
10.06.2021 21:00:00.000,36537,37697,36023,37208,1974.5960000000007
11.06.2021 21:00:00.000,37207,37536,34708,36059,1705.7520000000002
12.06.2021 21:00:00.000,36059,39399,34849,39325,2235.4649999999997
13.06.2021 21:00:00.000,39319,41056,38760,39876,1776.5950000000003
14.06.2021 21:00:00.000,39877,41343,39586,39997,1668.283
15.06.2021 21:00:00.000,39997,40521,38360,38569,1471.1920000000002
16.06.2021 21:00:00.000,38569,39574,37418,37790,1498.551
17.06.2021 21:00:00.000,37795,38244,35198,35553,1538.47
18.06.2021 21:00:00.000,35554,36481,34929,36162,1425.0810000000001
19.06.2021 21:00:00.000,36162,36209,33409,35868,1939.1969999999997
20.06.2021 21:00:00.000,35868,35933,31781,32632,3213.3430000000003
21.06.2021 21:00:00.000,32632,33337,28874,32946,3357.315
22.06.2021 21:00:00.000,32946,34860,31782,33097,2613.109
23.06.2021 21:00:00.000,33097,35309,32390,34906,2144.128
24.06.2021 21:00:00.000,34906,35541,31551,32277,2935.887999999999
25.06.2021 21:00:00.000,32269,32733,30222,31352,1886.3049999999998
26.06.2021 21:00:00.000,31352,33601,30971,32679,2626.1720000000005
27.06.2021 21:00:00.000,32679,35328,32506,34715,1628.1119999999999
28.06.2021 21:00:00.000,34715,36643,34170,36222,1413.7179999999998
29.06.2021 21:00:00.000,36218,36348,34091,34633,1047.8359999999998
30.06.2021 21:00:00.000,34653,35243,32765,33469,1204.8590000000002
01.07.2021 21:00:00.000,33468,34005,32753,33188,1029.3190000000002
02.07.2021 21:00:00.000,33189,34978,33150,34780,643.456
03.07.2021 21:00:00.000,34776,35744,34331,35597,481.42199999999997
04.07.2021 21:00:00.000,35610,35999,33189,33907,1026.211
05.07.2021 21:00:00.000,33906,35132,33587,34005,1120.531
06.07.2021 21:00:00.000,34004,35089,33694,34593,1093.059
07.07.2021 21:00:00.000,34593,34593,32147,32867,1222.753
08.07.2021 21:00:00.000,32865,33735,32317,33570,1026.84
09.07.2021 21:00:00.000,33576,34312,33095,33384,521.5919999999999
10.07.2021 21:00:00.000,33384,34148,33333,33904,421.6769999999999
11.07.2021 21:00:00.000,33917,34689,32706,32903,804.076
12.07.2021 21:00:00.000,32898,33373,32244,32557,802.746
13.07.2021 21:00:00.000,32557,33143,31641,32858,853.487
14.07.2021 21:00:00.000,32857,33223,31188,31803,883.398
15.07.2021 21:00:00.000,31803,32291,31073,31882,915.9879999999999
16.07.2021 21:00:00.000,31882,31989,31230,31786,582.244
17.07.2021 21:00:00.000,31787,32482,31182,31694,398.42900000000003
18.07.2021 21:00:00.000,31693,31959,30481,30821,814.799
19.07.2021 21:00:00.000,30820,31097,29347,29908,837.415
20.07.2021 21:00:00.000,29912,32842,29543,31880,1033.157
21.07.2021 21:00:00.000,31860,32637,31734,32297,895.671
22.07.2021 21:00:00.000,32294,32936,32042,32545,973.5840000000001
23.07.2021 21:00:00.000,32542,34564,32518,33984,560.077
24.07.2021 21:00:00.000,33988,34875,33885,34532,548.0860000000001
25.07.2021 21:00:00.000,34537,40582,34502,37787,1836.113
26.07.2021 21:00:00.000,37791,38814,36459,38091,1693.83
27.07.2021 21:00:00.000,38091,40932,38001,40024,1663.443
28.07.2021 21:00:00.000,40024,40676,39314,39763,1358.6039999999996
29.07.2021 21:00:00.000,39771,41627,38382,40731,1341.0010000000004
